Area,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,N_kg/ha,pesticide_load,continent
Japan,2001,25000,1668.0,78735.45,15.86,80.78,high,Asia
Japan,2001,25000,1668.0,78735.45,13.13,80.78,high,Asia
Japan,2001,25000,1668.0,78735.45,15.97,80.78,high,Asia
Japan,2001,25000,1668.0,78735.45,15.4,80.78,high,Asia
Japan,2001,25000,1668.0,78735.45,15.47,80.78,high,Asia
Japan,2001,25000,1668.0,78735.45,13.13,80.78,high,Asia
Japan,2002,24615,1668.0,70262.54,16.09,79.48,high,Asia
Japan,2002,24615,1668.0,70262.54,13.42,79.48,high,Asia
Japan,2002,24615,1668.0,70262.54,16.0,79.48,high,Asia
Japan,2002,24615,1668.0,70262.54,15.71,79.48,high,Asia
Japan,2002,24615,1668.0,70262.54,15.73,79.48,high,Asia
Japan,2002,24615,1668.0,70262.54,13.42,79.48,high,Asia
Japan,2004,25000,1668.0,64688.88,16.56,80.54,high,Asia
Japan,2004,25000,1668.0,64688.88,14.05,80.54,high,Asia
Japan,2004,25000,1668.0,64688.88,16.54,80.54,high,Asia
Japan,2004,25000,1668.0,64688.88,16.19,80.54,high,Asia
Japan,2004,25000,1668.0,64688.88,16.33,80.54,high,Asia
Japan,2004,25000,1668.0,64688.88,14.05,80.54,high,Asia
Japan,2005,25260,1668.0,63829.77,15.75,80.3,high,Asia
Japan,2005,25260,1668.0,63829.77,12.99,80.3,high,Asia
Japan,2005,25260,1668.0,63829.77,15.75,80.3,high,Asia
Japan,2005,25260,1668.0,63829.77,15.36,80.3,high,Asia
Japan,2005,25260,1668.0,63829.77,15.36,80.3,high,Asia
Japan,2005,25260,1668.0,63829.77,12.99,80.3,high,Asia
Japan,2006,25324,1668.0,65248.26,15.87,77.68,high,Asia
Japan,2006,25324,1668.0,65248.26,13.28,77.68,high,Asia
Japan,2006,25324,1668.0,65248.26,15.92,77.68,high,Asia
Japan,2006,25324,1668.0,65248.26,15.43,77.68,high,Asia
Japan,2006,25324,1668.0,65248.26,15.45,77.68,high,Asia
Japan,2006,25324,1668.0,65248.26,13.28,77.68,high,Asia
Japan,2007,25395,1668.0,61164.07,16.53,82.38,high,Asia
Japan,2007,25395,1668.0,61164.07,13.68,82.38,high,Asia
Japan,2007,25395,1668.0,61164.07,16.55,82.38,high,Asia
Japan,2007,25395,1668.0,61164.07,16.03,82.38,high,Asia
Japan,2007,25395,1668.0,61164.07,15.94,82.38,high,Asia
Japan,2007,25395,1668.0,61164.07,13.68,82.38,high,Asia
Japan,2008,25456,1668.0,58750.0,15.96,62.21,high,Asia
Japan,2008,25456,1668.0,58750.0,13.31,62.21,high,Asia
Japan,2008,25456,1668.0,58750.0,15.98,62.21,high,Asia
Japan,2008,25456,1668.0,58750.0,15.55,62.21,high,Asia
Japan,2008,25456,1668.0,58750.0,15.57,62.21,high,Asia
Japan,2008,25456,1668.0,58750.0,13.31,62.21,high,Asia
Japan,2009,25385,1668.0,60970.8,15.93,60.75,high,Asia
Japan,2009,25385,1668.0,60970.8,13.55,60.75,high,Asia
Japan,2009,25385,1668.0,60970.8,16.02,60.75,high,Asia
Japan,2009,25385,1668.0,60970.8,15.61,60.75,high,Asia
Japan,2009,25385,1668.0,60970.8,15.67,60.75,high,Asia
Japan,2009,25385,1668.0,60970.8,13.55,60.75,high,Asia
Japan,2010,25642,1668.0,55576.0,16.12,71.31,high,Asia
Japan,2010,25642,1668.0,55576.0,13.82,71.31,high,Asia
Japan,2010,25642,1668.0,55576.0,16.01,71.31,high,Asia
Japan,2010,25642,1668.0,55576.0,15.8,71.31,high,Asia
Japan,2010,25642,1668.0,55576.0,15.87,71.31,high,Asia
Japan,2010,25642,1668.0,55576.0,13.82,71.31,high,Asia
Japan,2011,25797,1668.0,51796.3,15.71,67.88,high,Asia
Japan,2011,25797,1668.0,51796.3,13.32,67.88,high,Asia
Japan,2011,25797,1668.0,51796.3,15.62,67.88,high,Asia
Japan,2011,25797,1668.0,51796.3,15.38,67.88,high,Asia
Japan,2011,25797,1668.0,51796.3,15.43,67.88,high,Asia
Japan,2011,25797,1668.0,51796.3,13.32,67.88,high,Asia
Japan,2012,26154,1668.0,54716.4,15.53,69.75,high,Asia
Japan,2012,26154,1668.0,54716.4,13.11,69.75,high,Asia
Japan,2012,26154,1668.0,54716.4,15.54,69.75,high,Asia
Japan,2012,26154,1668.0,54716.4,15.14,69.75,high,Asia
Japan,2012,26154,1668.0,54716.4,15.21,69.75,high,Asia
Japan,2012,26154,1668.0,54716.4,13.11,69.75,high,Asia
Japan,2013,27273,1668.0,52794.3,16.54,64.7,high,Asia
Japan,2013,27273,1668.0,52794.3,13.91,64.7,high,Asia
Japan,2013,27273,1668.0,52794.3,16.3,64.7,high,Asia
Japan,2013,27273,1668.0,52794.3,16.0,64.7,high,Asia
Japan,2013,27273,1668.0,52794.3,16.02,64.7,high,Asia
Japan,2013,27273,1668.0,52794.3,13.91,64.7,high,Asia
Kazakhstan,1992,31214,250.0,17182.0,6.2,4.26,medium,Asia
Kazakhstan,1992,31214,250.0,17182.0,2.78,4.26,medium,Asia
Kazakhstan,1993,32677,250.0,17182.0,5.51,2.44,medium,Asia
Kazakhstan,1993,32677,250.0,17182.0,1.63,2.44,medium,Asia
Kazakhstan,1994,22387,250.0,17182.0,6.04,1.87,medium,Asia
Kazakhstan,1994,22387,250.0,17182.0,3.12,1.87,medium,Asia
Kazakhstan,1995,19316,250.0,13535.0,6.53,1.84,medium,Asia
Kazakhstan,1995,19316,250.0,13535.0,4.33,1.84,medium,Asia
Kazakhstan,1996,16795,250.0,13047.0,5.98,2.02,medium,Asia
Kazakhstan,1996,16795,250.0,13047.0,1.61,2.02,medium,Asia
Kazakhstan,1997,18136,250.0,8112.0,7.53,0.46,medium,Asia
Kazakhstan,1997,18136,250.0,8112.0,4.52,0.46,medium,Asia
Kazakhstan,1998,26780,250.0,6416.14,6.94,0.39,medium,Asia
Kazakhstan,1998,26780,250.0,6416.14,3.25,0.39,medium,Asia
Kazakhstan,1999,30168,250.0,4720.28,7.09,0.93,low,Asia
Kazakhstan,1999,30168,250.0,4720.28,3.73,0.93,low,Asia
Kazakhstan,2000,33350,250.0,3024.42,7.26,0.99,low,Asia
Kazakhstan,2000,33350,250.0,3024.42,3.23,0.99,low,Asia
Kazakhstan,2001,37125,250.0,3007.26,7.23,1.42,low,Asia
Kazakhstan,2001,37125,250.0,3007.26,3.85,1.42,low,Asia
Kazakhstan,2002,41370,250.0,3361.84,7.4,0.45,low,Asia
Kazakhstan,2002,41370,250.0,3361.84,4.77,0.45,low,Asia
Kazakhstan,2004,44575,250.0,3802.92,7.52,0.87,low,Asia
Kazakhstan,2004,44575,250.0,3802.92,4.18,0.87,low,Asia
Kazakhstan,2005,41546,250.0,3666.62,7.07,0.71,low,Asia
Kazakhstan,2005,41546,250.0,3666.62,4.0,0.71,low,Asia
Kazakhstan,2006,46317,250.0,3926.27,7.65,0.97,low,Asia
Kazakhstan,2006,46317,250.0,3926.27,3.88,0.97,low,Asia
Kazakhstan,2007,45636,250.0,5575.89,7.78,1.3,medium,Asia
Kazakhstan,2007,45636,250.0,5575.89,4.14,1.3,medium,Asia
Kazakhstan,2008,44042,250.0,7044.9,7.25,0.57,medium,Asia
Kazakhstan,2008,44042,250.0,7044.9,4.19,0.57,medium,Asia
Kazakhstan,2009,47500,250.0,8716.14,6.77,1.03,medium,Asia
Kazakhstan,2009,47500,250.0,8716.14,3.03,1.03,medium,Asia
Kazakhstan,2010,48331,250.0,6283.85,6.96,1.41,medium,Asia
Kazakhstan,2010,48331,250.0,6283.85,2.95,1.41,medium,Asia
Kazakhstan,2011,49864,250.0,10656.6,6.54,1.62,medium,Asia
Kazakhstan,2011,49864,250.0,10656.6,2.67,1.62,medium,Asia
Kazakhstan,2012,51877,250.0,8674.58,6.07,3.57,medium,Asia
Kazakhstan,2012,51877,250.0,8674.58,2.5,3.57,medium,Asia
Kazakhstan,2013,52779,250.0,8738.38,8.71,1.89,medium,Asia
Kazakhstan,2013,52779,250.0,8738.38,5.49,1.89,medium,Asia
Kenya,1990,16591,630.0,3469.0,15.94,9.01,low,Africa
Kenya,1991,18321,630.0,3469.0,16.26,9.42,low,Africa
Kenya,1992,17271,630.0,3469.0,16.34,8.29,low,Africa
Kenya,1993,15549,630.0,3469.0,16.36,7.6,low,Africa
Kenya,1994,20400,630.0,3469.0,16.58,8.55,low,Africa
Kenya,1995,18759,630.0,4607.0,16.52,5.56,low,Africa
Kenya,1996,14506,630.0,6344.0,16.44,12.17,medium,Africa
Kenya,1997,14713,630.0,5172.0,16.77,9.57,medium,Africa
Kenya,1998,16697,630.0,4114.0,16.53,10.19,low,Africa
Kenya,1999,14817,630.0,3056.0,16.7,9.63,low,Africa
Kenya,2000,14400,630.0,1998.0,16.73,12.87,low,Africa
Kenya,2001,17012,630.0,1578.0,16.1,14.45,low,Africa
Kenya,2002,15126,630.0,1578.0,16.61,11.37,low,Africa
Kenya,2004,19293,630.0,1578.0,16.92,11.37,low,Africa
Kenya,2005,16405,630.0,1578.0,17.28,12.72,low,Africa
Kenya,2006,17197,630.0,1578.0,16.92,13.5,low,Africa
Kenya,2007,18132,630.0,1578.0,16.6,13.78,low,Africa
Kenya,2008,13925,630.0,1578.0,16.66,12.62,low,Africa
Kenya,2009,12943,630.0,1578.0,17.3,12.94,low,Africa
Kenya,2010,17251,630.0,1578.0,16.82,12.97,low,Africa
Kenya,2011,15840,630.0,1578.0,16.9,15.4,low,Africa
Kenya,2012,17366,630.0,1578.0,16.84,17.97,low,Africa
Kenya,2013,16922,630.0,1578.0,16.91,21.08,low,Africa
Lebanon,1990,16910,661.0,1221.0,19.4,36.07,low,Asia
Lebanon,1991,17467,661.0,1221.0,19.31,40.52,low,Asia
Lebanon,1992,18715,661.0,1221.0,18.18,46.41,low,Asia
Lebanon,1993,18919,661.0,1221.0,19.14,58.82,low,Asia
Lebanon,1994,20288,661.0,1221.0,19.93,32.57,low,Asia
Lebanon,1995,23269,661.0,1221.0,19.35,80.91,low,Asia
Lebanon,1996,23461,661.0,1221.0,19.65,69.18,low,Asia
Lebanon,1997,31111,661.0,1816.0,18.99,68.14,low,Asia
Lebanon,1998,50000,661.0,1816.0,20.19,71.78,low,Asia
Lebanon,1999,57143,661.0,1816.0,20.25,83.02,low,Asia
Lebanon,2000,38889,661.0,1816.0,19.65,90.0,low,Asia
Lebanon,2001,43231,661.0,1816.0,20.29,112.91,low,Asia
Lebanon,2002,32435,661.0,1816.0,19.91,73.23,low,Asia
Lebanon,2004,60000,661.0,1816.0,19.72,89.6,low,Asia
Lebanon,2005,37778,661.0,1816.0,19.68,51.61,low,Asia
Lebanon,2006,29524,661.0,1816.0,19.59,33.88,low,Asia
Lebanon,2007,34444,661.0,1816.0,20.04,52.12,low,Asia
Lebanon,2008,37778,661.0,1816.0,20.24,37.5,low,Asia
Lebanon,2009,36210,661.0,1816.0,20.19,59.05,low,Asia
Lebanon,2010,37199,661.0,1816.0,21.26,73.36,low,Asia
Lebanon,2011,36468,661.0,1816.0,19.67,73.27,low,Asia
Lebanon,2012,36025,661.0,1816.0,20.19,72.28,low,Asia
Lebanon,2013,35621,661.0,1816.0,20.08,76.79,low,Asia
Lesotho,1990,11000,788.0,0.3,14.48,1.56,low,Africa
Lesotho,1991,5408,788.0,0.3,14.66,2.48,low,Africa
Lesotho,1992,5792,788.0,0.3,15.16,2.08,low,Africa
Lesotho,1993,8875,788.0,0.3,14.95,2.99,low,Africa
Lesotho,1994,8629,788.0,0.3,14.22,3.95,low,Africa
Lesotho,1995,8126,788.0,0.3,14.55,5.88,low,Africa
Lesotho,1996,12490,788.0,0.3,13.93,6.39,low,Africa
Lesotho,1997,9857,788.0,0.3,14.28,4.88,low,Africa
Lesotho,1998,13171,788.0,0.3,14.81,5.47,low,Africa
Lesotho,1999,9410,788.0,0.3,15.34,5.66,low,Africa
Lesotho,2000,6773,788.0,0.3,14.37,10.24,low,Africa
Lesotho,2001,8913,788.0,0.3,14.62,14.7,low,Africa
Lesotho,2002,8088,788.0,0.3,14.69,10.7,low,Africa
Lesotho,2004,6347,788.0,0.3,14.91,1.66,low,Africa
Lesotho,2005,7011,788.0,0.53,14.89,0.45,low,Africa
Lesotho,2006,5974,788.0,5.25,14.18,2.72,low,Africa
Lesotho,2007,4877,788.0,35.27,14.81,2.99,low,Africa
Lesotho,2008,4349,788.0,37.44,14.74,0.94,low,Africa
Lesotho,2009,4159,788.0,77.7,14.62,1.47,low,Africa
Lesotho,2010,9071,788.0,80.07,15.23,0.78,low,Africa
Lesotho,2011,6344,788.0,175.27,14.32,5.73,low,Africa
Lesotho,2012,6712,788.0,271.84,14.62,2.27,low,Africa
Lesotho,2013,8227,788.0,62.32,14.03,17.51,low,Africa
Libya,1990,10000,56.0,87.0,19.6,16.24,low,Africa
Libya,1990,10000,56.0,87.0,20.53,16.24,low,Africa
Libya,1991,12417,56.0,87.0,18.96,16.2,low,Africa
Libya,1991,12417,56.0,87.0,19.47,16.2,low,Africa
Libya,1992,12627,56.0,87.0,19.03,12.33,low,Africa
Libya,1992,12627,56.0,87.0,19.67,12.33,low,Africa
Libya,1993,12878,56.0,87.0,19.51,15.98,low,Africa
Libya,1993,12878,56.0,87.0,20.12,15.98,low,Africa
Libya,1994,12387,56.0,87.0,19.86,11.22,low,Africa
Libya,1994,12387,56.0,87.0,20.55,11.22,low,Africa
Libya,1995,13239,56.0,87.0,19.47,13.54,low,Africa
Libya,1995,13239,56.0,87.0,20.03,13.54,low,Africa
Libya,1996,10526,56.0,87.0,19.24,7.02,low,Africa
Libya,1996,10526,56.0,87.0,20.21,7.02,low,Africa
Libya,1997,17500,56.0,255.0,19.3,7.4,low,Africa
Libya,1997,17500,56.0,255.0,20.32,7.4,low,Africa
Libya,1998,18000,56.0,1262.38,19.75,9.3,low,Africa
Libya,1998,18000,56.0,1262.38,20.24,9.3,low,Africa
Libya,1999,20000,56.0,2269.75,20.27,20.28,low,Africa
Libya,1999,20000,56.0,2269.75,21.08,20.28,low,Africa
Libya,2000,28900,56.0,3277.13,19.59,14.74,low,Africa
Libya,2000,28900,56.0,3277.13,20.37,14.74,low,Africa
Libya,2001,20000,56.0,4284.5,20.09,9.63,low,Africa
Libya,2001,20000,56.0,4284.5,21.1,9.63,low,Africa
Libya,2002,15000,56.0,5291.88,19.96,14.33,medium,Africa
Libya,2002,15000,56.0,5291.88,20.73,14.33,medium,Africa
Libya,2004,24000,56.0,7306.63,19.76,14.2,medium,Africa
Libya,2004,24000,56.0,7306.63,20.46,14.2,medium,Africa
Libya,2005,24000,56.0,8314.0,19.48,15.35,medium,Africa
Libya,2005,24000,56.0,8314.0,20.28,15.35,medium,Africa
Libya,2006,22246,56.0,4847.0,19.48,15.35,low,Africa
Libya,2006,22246,56.0,4847.0,20.64,15.35,low,Africa
Libya,2007,22246,56.0,3170.0,19.87,15.35,low,Africa
Libya,2007,22246,56.0,3170.0,20.68,15.35,low,Africa
Libya,2008,22129,56.0,3824.0,20.17,15.35,low,Africa
Libya,2008,22129,56.0,3824.0,20.61,15.35,low,Africa
Libya,2009,24790,56.0,6046.0,19.93,15.35,medium,Africa
Libya,2009,24790,56.0,6046.0,20.54,15.35,medium,Africa
Libya,2010,19333,56.0,3548.0,20.51,15.6,low,Africa
Libya,2010,19333,56.0,3548.0,21.17,15.6,low,Africa
Libya,2011,21419,56.0,3548.0,19.44,15.55,low,Africa
Libya,2011,21419,56.0,3548.0,20.29,15.55,low,Africa
Libya,2012,21613,56.0,3548.0,20.01,15.77,low,Africa
Libya,2012,21613,56.0,3548.0,20.81,15.77,low,Africa
Libya,2013,20000,56.0,3548.0,19.93,15.18,low,Africa
Libya,2013,20000,56.0,3548.0,20.78,15.18,low,Africa
Lithuania,1992,13710,656.0,1380.0,7.04,30.04,low,Europe
Lithuania,1993,13833,656.0,936.0,5.79,14.97,low,Europe
Lithuania,1994,13956,656.0,713.0,6.3,16.35,low,Europe
Lithuania,1995,14079,656.0,737.0,6.68,13.75,low,Europe
Lithuania,1996,14201,656.0,979.0,5.09,27.15,low,Europe
Lithuania,1997,14708,656.0,928.0,6.29,27.76,low,Europe
Lithuania,1998,16062,656.0,812.0,6.27,28.44,low,Europe
Lithuania,1999,17416,656.0,695.0,7.31,31.38,low,Europe
Lithuania,2000,18464,656.0,688.06,7.69,33.55,low,Europe
Lithuania,2001,22277,656.0,726.09,6.75,60.93,low,Europe
Lithuania,2002,28621,656.0,792.6,7.26,68.37,low,Europe
Lithuania,2004,21429,656.0,1023.6,6.43,70.94,low,Europe
Lithuania,2005,30625,656.0,1048.5,6.5,61.14,low,Europe
Lithuania,2006,23500,656.0,1197.0,6.98,63.73,low,Europe
Lithuania,2007,48148,656.0,2722.82,7.44,68.08,low,Europe
Lithuania,2008,42105,656.0,2722.55,7.84,62.63,low,Europe
Lithuania,2009,43273,656.0,2748.8,6.7,64.57,low,Europe
Lithuania,2010,66901,656.0,1803.77,6.14,66.35,low,Europe
Lithuania,2011,74896,656.0,2062.34,7.32,66.32,low,Europe
Lithuania,2012,61085,656.0,2559.9,6.31,66.75,low,Europe
Lithuania,2013,73953,656.0,2515.69,7.42,67.68,low,Europe
Madagascar,1990,9848,1513.0,128.41,19.62,1.31,low,Africa
Madagascar,1991,9667,1513.0,131.0,19.79,1.12,low,Africa
Madagascar,1992,8125,1513.0,101.06,19.76,1.17,low,Africa
Madagascar,1993,8972,1513.0,109.41,19.95,1.71,low,Africa
Madagascar,1994,9451,1513.0,76.15,19.96,1.73,low,Africa
Madagascar,1995,9628,1513.0,73.08,19.96,2.22,low,Africa
Madagascar,1996,9299,1513.0,152.01,19.71,2.56,low,Africa
Madagascar,1997,9368,1513.0,139.89,19.97,1.04,low,Africa
Madagascar,1998,8306,1513.0,88.26,20.11,1.03,low,Africa
Madagascar,1999,9162,1513.0,49.52,19.82,1.23,low,Africa
Madagascar,2000,8838,1513.0,130.46,19.65,1.08,low,Africa
Madagascar,2001,9290,1513.0,87.59,20.12,0.9,low,Africa
Madagascar,2002,8845,1513.0,240.84,20.14,0.76,low,Africa
Madagascar,2004,17779,1513.0,68.01,19.87,0.81,low,Africa
Madagascar,2005,15464,1513.0,114.51,20.05,2.07,low,Africa
Madagascar,2006,15891,1513.0,109.39,20.09,1.06,low,Africa
Madagascar,2007,16191,1513.0,93.88,20.02,1.25,low,Africa
Madagascar,2008,16569,1513.0,112.11,19.79,2.08,low,Africa
Madagascar,2009,16225,1513.0,143.9,20.13,1.23,low,Africa
Madagascar,2010,15577,1513.0,241.89,20.31,1.27,low,Africa
Madagascar,2011,15490,1513.0,310.36,20.33,2.41,low,Africa
Madagascar,2012,16290,1513.0,377.71,19.78,4.68,low,Africa
Madagascar,2013,16288,1513.0,507.94,19.34,2.85,low,Africa
Malawi,1990,9993,1181.0,173.19,20.86,12.62,low,Africa
Malawi,1991,11419,1181.0,173.19,20.4,18.55,low,Africa
Malawi,1992,4802,1181.0,173.19,20.89,21.32,low,Africa
Malawi,1993,15327,1181.0,173.19,20.43,19.75,low,Africa
Malawi,1994,9209,1181.0,173.19,20.59,4.06,low,Africa
Malawi,1995,13517,1181.0,173.19,20.86,11.61,low,Africa
Malawi,1996,14433,1181.0,173.19,20.47,14.98,low,Africa
Malawi,1997,10959,1181.0,173.19,20.62,15.97,low,Africa
Malawi,1998,13711,1181.0,131.59,20.92,12.75,low,Africa
Malawi,1999,18109,1181.0,123.64,20.26,10.6,low,Africa
Malawi,2000,17428,1181.0,220.22,20.22,12.01,low,Africa
Malawi,2001,11845,1181.0,177.24,20.59,5.63,low,Africa
Malawi,2002,10460,1181.0,134.25,20.76,20.16,low,Africa
Malawi,2004,10460,1181.0,48.28,20.44,22.88,low,Africa
Malawi,2005,8093,1181.0,295.51,21.37,19.87,low,Africa
Malawi,2006,14814,1181.0,202.35,20.63,24.15,low,Africa
Malawi,2007,26547,1181.0,524.46,20.67,24.55,low,Africa
Malawi,2008,16498,1181.0,624.52,20.42,27.39,low,Africa
Malawi,2009,22265,1181.0,736.25,20.68,19.82,low,Africa
Malawi,2010,20158,1181.0,584.12,21.34,26.56,low,Africa
Malawi,2011,22079,1181.0,553.57,20.92,23.37,low,Africa
Malawi,2012,21932,1181.0,775.83,20.42,16.07,low,Africa
Malawi,2013,21708,1181.0,1500.27,19.68,15.91,low,Africa
Malaysia,1990,17500,2875.0,39406.48,27.21,40.44,medium,Asia
Malaysia,1991,17500,2875.0,39406.48,27.04,39.09,medium,Asia
Malaysia,1992,17143,2875.0,39406.48,27.05,45.19,medium,Asia
Malaysia,1993,19000,2875.0,39406.48,26.99,45.53,medium,Asia
Malaysia,1994,20000,2875.0,39406.48,27.0,42.77,medium,Asia
Malaysia,1995,18696,2875.0,39406.48,27.05,42.78,medium,Asia
Malaysia,1996,18000,2875.0,39406.48,27.04,38.2,medium,Asia
Malaysia,1997,18462,2875.0,39406.48,27.29,51.55,medium,Asia
Malaysia,1998,18519,2875.0,39406.48,27.89,62.62,medium,Asia
Malaysia,1999,21111,2875.0,39406.48,26.95,54.4,medium,Asia
Malaysia,2000,24074,2875.0,39406.48,27.14,52.39,medium,Asia
Malaysia,2001,30455,2875.0,39406.48,27.24,49.82,medium,Asia
Malaysia,2002,30435,2875.0,39406.48,27.57,61.85,medium,Asia
Malaysia,2004,30000,2875.0,39406.48,27.35,87.99,medium,Asia
Malaysia,2005,30000,2875.0,39406.48,27.59,96.9,medium,Asia
Malaysia,2006,32000,2875.0,39406.48,27.29,95.66,medium,Asia
Malaysia,2007,48554,2875.0,46868.35,27.23,97.51,high,Asia
Malaysia,2008,52192,2875.0,54821.91,27.12,105.89,high,Asia
Malaysia,2009,50719,2875.0,52464.19,27.47,70.26,high,Asia
Malaysia,2010,55351,2875.0,60194.83,27.69,95.93,high,Asia
Malaysia,2011,61320,2875.0,41562.16,27.27,97.45,high,Asia
Malaysia,2012,89681,2875.0,49810.48,27.36,95.51,high,Asia
Malaysia,2013,88991,2875.0,61445.6,27.8,71.43,high,Asia
Mali,1990,11566,282.0,95.7,27.61,4.32,low,Africa
Mali,1991,13824,282.0,54.63,27.58,4.43,low,Africa
Mali,1992,10050,282.0,35.42,27.2,4.75,low,Africa
Mali,1993,11029,282.0,33.19,27.55,3.8,low,Africa
Mali,1994,11347,282.0,30.96,27.05,3.67,low,Africa
Mali,1995,12843,282.0,28.73,27.25,3.51,low,Africa
Mali,1996,15845,282.0,26.51,27.64,2.58,low,Africa
Mali,1997,16930,282.0,24.28,27.38,5.51,low,Africa
Mali,1998,16416,282.0,22.05,28.08,3.74,low,Africa
Mali,1999,14541,282.0,19.82,27.26,3.89,low,Africa
Mali,2000,13322,282.0,17.59,27.51,2.72,low,Africa
Mali,2001,11585,282.0,15.36,27.79,3.0,low,Africa
Mali,2002,11478,282.0,13.13,28.18,10.45,low,Africa
Mali,2004,18210,282.0,8.67,28.07,9.22,low,Africa
Mali,2005,14933,282.0,14.84,28.13,8.77,low,Africa
Mali,2006,17134,282.0,11.87,27.62,10.7,low,Africa
Mali,2007,16831,282.0,7.72,27.94,6.19,low,Africa
Mali,2008,19732,282.0,9.99,27.62,10.51,low,Africa
Mali,2009,33349,282.0,4.12,27.89,10.34,low,Africa
Mali,2010,26886,282.0,3.84,28.18,10.51,low,Africa
Mali,2011,14037,282.0,3.25,27.79,8.45,low,Africa
Mali,2012,24427,282.0,1.52,27.39,8.7,low,Africa
Mali,2013,25927,282.0,1.52,28.53,10.67,low,Africa
Mauritania,1990,6789,92.0,39.09,27.67,8.62,low,Africa
Mauritania,1991,5966,92.0,39.09,27.38,10.82,low,Africa
Mauritania,1992,7684,92.0,39.09,27.52,14.39,low,Africa
Mauritania,1993,12291,92.0,39.09,27.37,9.05,low,Africa
Mauritania,1994,4987,92.0,39.09,27.24,8.7,low,Africa
Mauritania,1995,7996,92.0,39.09,27.7,8.7,low,Africa
Mauritania,1996,5871,92.0,39.09,27.93,10.87,low,Africa
Mauritania,1997,8627,92.0,39.09,28.28,3.31,low,Africa
Mauritania,1998,8387,92.0,39.09,28.52,3.91,low,Africa
Mauritania,1999,7618,92.0,39.09,27.23,5.22,low,Africa
Mauritania,2001,10016,92.0,39.09,28.28,6.3,low,Africa
Mauritania,2002,5644,92.0,3.2,27.84,2.76,low,Africa
Mauritania,2004,11513,92.0,702.5,27.81,2.84,low,Africa
Mauritania,2005,8156,92.0,1.1,28.14,3.61,low,Africa
Mauritania,2006,4975,92.0,1.7,27.82,3.84,low,Africa
Mauritania,2007,7116,92.0,9.8,27.88,1.96,low,Africa
Mauritania,2008,7059,92.0,17.22,28.14,2.72,low,Africa
Mauritania,2009,5542,92.0,4.29,27.57,2.7,low,Africa
Mauritania,2010,8592,92.0,67.59,28.7,4.87,low,Africa
Mauritania,2011,6611,92.0,13.35,27.87,3.01,low,Africa
Mauritania,2012,6904,92.0,26.41,27.77,4.18,low,Africa
Mauritania,2013,4731,92.0,26.41,28.24,4.98,low,Africa
Mauritius,1990,41790,2041.0,889.0,23.84,108.01,low,Africa
Mauritius,1991,37193,2041.0,788.43,24.14,109.51,low,Africa
Mauritius,1992,44333,2041.0,687.86,23.81,110.3,low,Africa
Mauritius,1993,42430,2041.0,587.29,23.91,98.57,low,Africa
Mauritius,1994,37288,2041.0,486.72,24.17,119.81,low,Africa
Mauritius,1995,38533,2041.0,493.82,24.02,128.98,low,Africa
Mauritius,1996,48667,2041.0,517.61,23.89,138.54,low,Africa
Mauritius,1997,50435,2041.0,544.55,24.1,127.04,low,Africa
Mauritius,1998,51800,2041.0,536.45,24.41,132.36,low,Africa
Mauritius,1999,49024,2041.0,501.85,24.11,146.57,low,Africa
Mauritius,2000,89000,2041.0,535.66,24.0,143.5,low,Africa
Mauritius,2001,72037,2041.0,603.16,24.49,87.89,low,Africa
Mauritius,2002,77632,2041.0,606.85,24.4,118.58,low,Africa
Mauritius,2004,64737,2041.0,697.91,24.25,115.37,low,Africa
Mauritius,2005,75397,2041.0,698.23,24.16,111.33,low,Africa
Mauritius,2006,77931,2041.0,623.96,24.32,99.01,low,Africa
Mauritius,2007,94537,2041.0,644.12,24.28,103.71,low,Africa
Mauritius,2008,75410,2041.0,781.32,24.19,86.9,low,Africa
Mauritius,2009,80000,2041.0,749.41,24.58,82.79,low,Africa
Mauritius,2010,68333,2041.0,731.46,24.67,61.01,low,Africa
Mauritius,2011,74419,2041.0,685.98,24.52,94.45,low,Africa
Mauritius,2012,71207,2041.0,636.91,24.37,130.57,low,Africa
Mauritius,2013,67957,2041.0,671.77,24.31,96.14,low,Africa
Mexico,1990,19942,758.0,34468.93,16.0,56.6,medium,America
Mexico,1990,19942,758.0,34468.93,21.46,56.6,medium,America
Mexico,1990,19942,758.0,34468.93,24.79,56.6,medium,America
Mexico,1990,19942,758.0,34468.93,19.63,56.6,medium,America
Mexico,1990,19942,758.0,34468.93,22.63,56.6,medium,America
Mexico,1990,19942,758.0,34468.93,19.27,56.6,medium,America
Mexico,1990,19942,758.0,34468.93,16.69,56.6,medium,America
Mexico,1990,19942,758.0,34468.93,21.46,56.6,medium,America
Mexico,1991,20515,758.0,34468.93,16.42,46.78,medium,America
Mexico,1991,20515,758.0,34468.93,21.2,46.78,medium,America
Mexico,1991,20515,758.0,34468.93,24.46,46.78,medium,America
Mexico,1991,20515,758.0,34468.93,19.36,46.78,medium,America
Mexico,1991,20515,758.0,34468.93,22.5,46.78,medium,America
Mexico,1991,20515,758.0,34468.93,19.69,46.78,medium,America
Mexico,1991,20515,758.0,34468.93,16.13,46.78,medium,America
Mexico,1991,20515,758.0,34468.93,21.2,46.78,medium,America
Mexico,1992,23450,758.0,34468.93,15.71,49.68,medium,America
