Area,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Qatar,2007,181429,74.0,68.0,28.23
Qatar,2008,181429,74.0,68.0,27.92
Qatar,2009,192857,74.0,68.0,28.17
Qatar,2010,207556,74.0,68.0,28.93
Qatar,2011,125556,74.0,68.0,28.23
Qatar,2012,124894,74.0,68.0,28.54
Qatar,2013,124845,74.0,68.0,28.68
Romania,1990,27606,637.0,25255.0,12.26
Romania,1991,40766,637.0,19898.0,10.55
Romania,1992,20469,637.0,15134.0,11.55
Romania,1993,26054,637.0,24252.0,10.78
Romania,1994,31317,637.0,21811.0,12.7
Romania,1995,31915,637.0,20113.0,11.21
Romania,1996,29319,637.0,17425.0,10.71
Romania,1997,42171,637.0,15349.0,10.46
Romania,1998,27892,637.0,13979.0,11.37
Romania,1999,36403,637.0,11280.0,12.34
Romania,2000,17128,637.0,9427.4,12.44
Romania,2001,31232,637.0,7871.1,11.9
Romania,2002,30421,637.0,7875.7,12.24
Romania,2004,45497,637.0,6778.2,11.63
Romania,2005,39816,637.0,7565.7,11.25
Romania,2006,35754,637.0,6733.2,11.63
Romania,2007,17030,637.0,6314.0,12.99
Romania,2008,32271,637.0,7193.7,12.5
Romania,2009,34169,637.0,6548.7,12.47
Romania,2010,43176,637.0,7249.2,11.94
Romania,2011,45292,637.0,6582.9,11.26
Romania,2012,21870,637.0,6418.7,12.33
Romania,2013,44941,637.0,6947.9,13.94
Rwanda,1990,10252,1212.0,157.0,19.39
Rwanda,1991,11556,1212.0,107.0,19.22
Rwanda,1992,12250,1212.0,97.0,19.54
Rwanda,1993,17400,1212.0,127.4,19.53
Rwanda,1994,16750,1212.0,157.8,19.55
Rwanda,1995,11200,1212.0,188.2,19.81
Rwanda,1996,11099,1212.0,218.6,19.31
Rwanda,1997,10908,1212.0,249.0,19.78
Rwanda,1998,8231,1212.0,157.0,19.79
Rwanda,1999,7556,1212.0,152.0,19.35
Rwanda,2000,7018,1212.0,147.0,19.59
Rwanda,2001,7671,1212.0,72.0,19.5
Rwanda,2002,8763,1212.0,106.34,19.77
Rwanda,2004,7670,1212.0,159.54,19.93
Rwanda,2005,8889,1212.0,222.92,20.29
Rwanda,2006,8531,1212.0,288.72,20.02
Rwanda,2007,7201,1212.0,398.11,19.6
Rwanda,2008,11515,1212.0,321.75,19.56
Rwanda,2009,19503,1212.0,1187.6,19.84
Rwanda,2010,23416,1212.0,953.85,20.12
Rwanda,2011,23529,1212.0,181.6,19.59
Rwanda,2012,22587,1212.0,925.52,19.79
Rwanda,2013,22845,1212.0,1841.5,19.93
Saudi Arabia,1990,17992,59.0,994.0,25.86
Saudi Arabia,1990,17992,59.0,994.0,25.7
Saudi Arabia,1991,21166,59.0,994.0,25.94
Saudi Arabia,1991,21166,59.0,994.0,25.43
Saudi Arabia,1992,20733,59.0,994.0,24.74
Saudi Arabia,1992,20733,59.0,994.0,24.37
Saudi Arabia,1993,21725,59.0,994.0,25.9
Saudi Arabia,1993,21725,59.0,994.0,25.42
Saudi Arabia,1994,19523,59.0,994.0,26.26
Saudi Arabia,1994,19523,59.0,994.0,26.08
Saudi Arabia,1995,19522,59.0,994.0,26.33
Saudi Arabia,1995,19522,59.0,994.0,25.64
Saudi Arabia,1996,19583,59.0,994.0,26.37
Saudi Arabia,1996,19583,59.0,994.0,26.28
Saudi Arabia,1997,17531,59.0,2513.0,25.88
Saudi Arabia,1997,17531,59.0,2513.0,25.49
Saudi Arabia,1998,20519,59.0,2683.37,26.48
Saudi Arabia,1998,20519,59.0,2683.37,26.73
Saudi Arabia,1999,18723,59.0,2853.74,26.75
Saudi Arabia,1999,18723,59.0,2853.74,26.92
Saudi Arabia,2000,62820,59.0,3024.11,26.62
Saudi Arabia,2000,62820,59.0,3024.11,26.55
Saudi Arabia,2001,40612,59.0,3194.48,26.6
Saudi Arabia,2001,40612,59.0,3194.48,26.67
Saudi Arabia,2002,36432,59.0,3364.86,26.63
Saudi Arabia,2002,36432,59.0,3364.86,26.44
Saudi Arabia,2004,38514,59.0,3705.6,26.53
Saudi Arabia,2004,38514,59.0,3705.6,26.2
Saudi Arabia,2005,37301,59.0,3875.97,26.47
Saudi Arabia,2005,37301,59.0,3875.97,26.27
Saudi Arabia,2006,58203,59.0,4046.34,26.42
Saudi Arabia,2006,58203,59.0,4046.34,26.24
Saudi Arabia,2007,56250,59.0,4216.71,26.58
Saudi Arabia,2007,56250,59.0,4216.71,26.49
Saudi Arabia,2008,56427,59.0,4372.61,26.64
Saudi Arabia,2008,56427,59.0,4372.61,26.21
Saudi Arabia,2009,54742,59.0,4528.51,26.9
Saudi Arabia,2009,54742,59.0,4528.51,26.71
Saudi Arabia,2010,53096,59.0,4684.4,27.3
Saudi Arabia,2010,53096,59.0,4684.4,27.37
Saudi Arabia,2011,59958,59.0,4840.3,26.57
Saudi Arabia,2011,59958,59.0,4840.3,26.4
Saudi Arabia,2012,60135,59.0,4996.2,27.02
Saudi Arabia,2012,60135,59.0,4996.2,26.83
Saudi Arabia,2013,61024,59.0,5412.5,27.57
Saudi Arabia,2013,61024,59.0,5412.5,27.78
Senegal,1990,11411,686.0,384.0,25.13
Senegal,1991,11324,686.0,384.0,25.0
Senegal,1992,10907,686.0,384.0,25.09
Senegal,1993,12694,686.0,357.55,24.99
Senegal,1994,10133,686.0,547.3,24.94
Senegal,1995,10881,686.0,435.31,25.33
Senegal,1996,10438,686.0,411.33,25.49
Senegal,1997,12911,686.0,437.23,25.87
Senegal,1998,8255,686.0,450.71,26.03
Senegal,1999,9388,686.0,470.87,24.93
Senegal,2000,11114,686.0,491.03,25.26
Senegal,2001,12279,686.0,282.02,25.79
Senegal,2002,7434,686.0,328.0,25.4
Senegal,2004,27194,686.0,419.97,25.38
Senegal,2005,27961,686.0,465.95,25.78
Senegal,2006,13919,686.0,511.93,25.32
Senegal,2007,11008,686.0,557.92,25.34
Senegal,2008,18351,686.0,603.9,25.5
Senegal,2009,16300,686.0,649.88,25.01
Senegal,2010,15384,686.0,695.86,26.1
Senegal,2011,11331,686.0,741.85,25.41
Senegal,2012,15465,686.0,787.83,25.47
Senegal,2013,14428,686.0,722.53,24.7
Slovenia,1992,28150,1162.0,1309.0,10.78
Slovenia,1993,40210,1162.0,1112.0,10.19
Slovenia,1994,63200,1162.0,944.0,11.33
Slovenia,1995,63380,1162.0,987.0,10.14
Slovenia,1996,63000,1162.0,953.0,9.24
Slovenia,1997,74811,1162.0,1245.0,10.18
Slovenia,1998,73139,1162.0,1091.0,10.42
Slovenia,1999,69368,1162.0,1133.0,10.51
Slovenia,2000,58821,1162.0,1468.0,11.45
Slovenia,2001,54139,1162.0,1387.0,10.74
Slovenia,2002,81574,1162.0,1164.1,11.18
Slovenia,2004,77750,1162.0,1557.98,10.06
Slovenia,2005,82883,1162.0,1383.88,9.62
Slovenia,2006,69305,1162.0,1280.98,10.56
Slovenia,2007,75358,1162.0,1155.23,11.31
Slovenia,2008,73207,1162.0,1218.15,11.09
Slovenia,2009,78371,1162.0,1162.87,11.06
Slovenia,2010,85394,1162.0,1134.37,10.0
Slovenia,2011,86856,1162.0,1121.91,11.02
Slovenia,2012,70816,1162.0,1016.08,11.12
Slovenia,2013,54145,1162.0,917.49,11.58
South Africa,1990,22051,495.0,16582.0,20.56
South Africa,1990,22051,495.0,16582.0,15.56
South Africa,1990,22051,495.0,16582.0,18.91
South Africa,1990,22051,495.0,16582.0,15.56
South Africa,1991,22573,495.0,16582.0,21.06
South Africa,1991,22573,495.0,16582.0,15.56
South Africa,1991,22573,495.0,16582.0,18.86
South Africa,1991,22573,495.0,16582.0,15.56
South Africa,1992,7853,495.0,16582.0,21.53
South Africa,1992,7853,495.0,16582.0,16.48
South Africa,1992,7853,495.0,16582.0,19.95
South Africa,1992,7853,495.0,16582.0,16.48
South Africa,1993,22840,495.0,16582.0,21.32
South Africa,1993,22840,495.0,16582.0,16.01
South Africa,1993,22840,495.0,16582.0,19.32
South Africa,1993,22840,495.0,16582.0,16.01
South Africa,1994,28481,495.0,16582.0,20.65
South Africa,1994,28481,495.0,16582.0,15.1
South Africa,1994,28481,495.0,16582.0,18.48
South Africa,1994,28481,495.0,16582.0,15.1
South Africa,1995,13800,495.0,18025.0,20.73
South Africa,1995,13800,495.0,18025.0,15.77
South Africa,1995,13800,495.0,18025.0,19.23
South Africa,1995,13800,495.0,18025.0,15.77
South Africa,1996,27043,495.0,19508.0,20.49
South Africa,1996,27043,495.0,19508.0,15.23
South Africa,1996,27043,495.0,19508.0,18.49
South Africa,1996,27043,495.0,19508.0,15.23
South Africa,1997,25195,495.0,21596.0,20.57
South Africa,1997,25195,495.0,21596.0,15.38
South Africa,1997,25195,495.0,21596.0,18.64
South Africa,1997,25195,495.0,21596.0,15.38
South Africa,1998,21611,495.0,24304.0,21.22
South Africa,1998,21611,495.0,24304.0,16.11
South Africa,1998,21611,495.0,24304.0,19.42
South Africa,1998,21611,495.0,24304.0,16.11
South Africa,1999,22274,495.0,26098.8,21.64
South Africa,1999,22274,495.0,26098.8,16.09
South Africa,1999,22274,495.0,26098.8,19.27
South Africa,1999,22274,495.0,26098.8,16.09
South Africa,2000,28492,495.0,26857.0,20.74
South Africa,2000,28492,495.0,26857.0,15.13
South Africa,2000,28492,495.0,26857.0,18.26
South Africa,2000,28492,495.0,26857.0,15.13
South Africa,2001,24371,495.0,26857.0,21.25
South Africa,2001,24371,495.0,26857.0,15.68
South Africa,2001,24371,495.0,26857.0,18.92
South Africa,2001,24371,495.0,26857.0,15.68
South Africa,2002,28516,495.0,26857.0,21.07
South Africa,2002,28516,495.0,26857.0,15.88
South Africa,2002,28516,495.0,26857.0,19.28
South Africa,2002,28516,495.0,26857.0,15.88
South Africa,2004,30305,495.0,26857.0,21.11
South Africa,2004,30305,495.0,26857.0,15.49
South Africa,2004,30305,495.0,26857.0,18.75
South Africa,2004,30305,495.0,26857.0,15.49
South Africa,2005,36351,495.0,26857.0,21.14
South Africa,2005,36351,495.0,26857.0,16.29
South Africa,2005,36351,495.0,26857.0,19.74
South Africa,2005,36351,495.0,26857.0,16.29
South Africa,2006,34122,495.0,26857.0,20.86
South Africa,2006,34122,495.0,26857.0,15.26
South Africa,2006,34122,495.0,26857.0,18.42
South Africa,2006,34122,495.0,26857.0,15.26
South Africa,2007,27921,495.0,26857.0,21.07
South Africa,2007,27921,495.0,26857.0,15.9
South Africa,2007,27921,495.0,26857.0,18.98
South Africa,2007,27921,495.0,26857.0,15.9
South Africa,2008,45373,495.0,26857.0,20.89
South Africa,2008,45373,495.0,26857.0,15.75
South Africa,2008,45373,495.0,26857.0,18.91
South Africa,2008,45373,495.0,26857.0,15.75
South Africa,2009,49640,495.0,26857.0,20.71
South Africa,2009,49640,495.0,26857.0,15.44
South Africa,2009,49640,495.0,26857.0,18.67
South Africa,2009,49640,495.0,26857.0,15.44
South Africa,2010,46736,495.0,26857.0,21.54
South Africa,2010,46736,495.0,26857.0,16.11
South Africa,2010,46736,495.0,26857.0,19.31
South Africa,2010,46736,495.0,26857.0,16.11
South Africa,2011,43671,495.0,26857.0,20.72
South Africa,2011,43671,495.0,26857.0,15.49
South Africa,2011,43671,495.0,26857.0,18.75
South Africa,2011,43671,495.0,26857.0,15.49
South Africa,2012,44905,495.0,26857.0,21.24
South Africa,2012,44905,495.0,26857.0,15.89
South Africa,2012,44905,495.0,26857.0,19.14
South Africa,2012,44905,495.0,26857.0,15.89
South Africa,2013,42466,495.0,26857.0,21.31
South Africa,2013,42466,495.0,26857.0,14.98
South Africa,2013,42466,495.0,26857.0,18.0
South Africa,2013,42466,495.0,26857.0,14.98
Spain,1990,64256,636.0,39562.0,17.3
Spain,1990,64256,636.0,39562.0,12.68
Spain,1990,64256,636.0,39562.0,17.36
Spain,1991,66692,636.0,39147.0,16.37
Spain,1991,66692,636.0,39147.0,11.92
Spain,1991,66692,636.0,39147.0,16.58
Spain,1992,70170,636.0,31839.0,16.35
Spain,1992,70170,636.0,31839.0,11.89
Spain,1992,70170,636.0,31839.0,16.65
Spain,1993,61736,636.0,29408.0,16.28
Spain,1993,61736,636.0,29408.0,11.12
Spain,1993,61736,636.0,29408.0,16.4
Spain,1994,68566,636.0,31244.0,17.51
Spain,1994,68566,636.0,31244.0,12.45
Spain,1994,68566,636.0,31244.0,17.67
Spain,1995,72459,636.0,27852.0,17.33
Spain,1995,72459,636.0,27852.0,12.99
Spain,1995,72459,636.0,27852.0,17.66
Spain,1996,85308,636.0,33236.0,16.72
Spain,1996,85308,636.0,33236.0,11.96
Spain,1996,85308,636.0,33236.0,17.01
Spain,1997,91501,636.0,34023.0,17.66
Spain,1997,91501,636.0,34023.0,13.02
Spain,1997,91501,636.0,34023.0,17.81
Spain,1998,94731,636.0,35070.0,17.15
Spain,1998,94731,636.0,35070.0,12.4
Spain,1998,94731,636.0,35070.0,17.46
Spain,1999,94808,636.0,33614.0,17.14
Spain,1999,94808,636.0,33614.0,12.09
Spain,1999,94808,636.0,33614.0,17.43
Spain,2000,92157,636.0,34597.0,17.15
Spain,2000,92157,636.0,34597.0,12.2
Spain,2000,92157,636.0,34597.0,17.47
Spain,2001,97208,636.0,35700.0,17.27
Spain,2001,97208,636.0,35700.0,12.33
Spain,2001,97208,636.0,35700.0,17.84
Spain,2002,95142,636.0,40727.0,17.16
Spain,2002,95142,636.0,40727.0,12.52
Spain,2002,95142,636.0,40727.0,17.51
Spain,2004,100691,636.0,47445.0,17.12
Spain,2004,100691,636.0,47445.0,12.17
Spain,2004,100691,636.0,47445.0,17.41
Spain,2005,96099,636.0,41017.0,16.69
Spain,2005,96099,636.0,41017.0,12.26
Spain,2005,96099,636.0,41017.0,16.97
Spain,2006,97437,636.0,39767.0,17.81
Spain,2006,97437,636.0,39767.0,13.06
Spain,2006,97437,636.0,39767.0,17.97
Spain,2007,100027,636.0,39286.0,17.24
Spain,2007,100027,636.0,39286.0,11.89
Spain,2007,100027,636.0,39286.0,17.41
Spain,2008,99061,636.0,40719.0,16.92
Spain,2008,99061,636.0,40719.0,11.92
Spain,2008,99061,636.0,40719.0,17.21
Spain,2009,100749,636.0,35199.0,17.45
Spain,2009,100749,636.0,35199.0,12.96
Spain,2009,100749,636.0,35199.0,17.61
Spain,2010,105553,636.0,39043.0,16.51
Spain,2010,105553,636.0,39043.0,12.01
Spain,2010,105553,636.0,39043.0,16.83
Spain,2011,113738,636.0,53549.0,17.9
Spain,2011,113738,636.0,53549.0,13.28
Spain,2011,113738,636.0,53549.0,17.98
Spain,2012,109164,636.0,48668.0,17.51
Spain,2012,109164,636.0,48668.0,12.33
Spain,2012,109164,636.0,48668.0,17.65
Spain,2013,110445,636.0,54197.0,17.0
Spain,2013,110445,636.0,54197.0,12.68
Spain,2013,110445,636.0,54197.0,17.46
Sri Lanka,1990,11227,1712.0,1571.33,26.53
Sri Lanka,1991,11916,1712.0,1409.15,26.53
Sri Lanka,1992,10390,1712.0,2144.31,26.26
Sri Lanka,1993,9712,1712.0,1753.2,26.37
Sri Lanka,1994,10032,1712.0,1860.7,26.34
Sri Lanka,1995,9695,1712.0,1735.5,26.59
Sri Lanka,1996,10669,1712.0,1654.41,26.38
Sri Lanka,1997,9959,1712.0,1622.4,26.66
Sri Lanka,1998,11371,1712.0,1532.41,27.13
Sri Lanka,1999,10897,1712.0,1766.91,26.32
Sri Lanka,2000,10838,1712.0,1695.71,26.43
Sri Lanka,2001,11182,1712.0,1705.05,26.63
Sri Lanka,2002,11282,1712.0,1714.39,26.74
Sri Lanka,2004,15023,1712.0,1733.07,26.64
Sri Lanka,2005,14713,1712.0,1742.41,26.73
Sri Lanka,2006,14853,1712.0,1751.75,26.56
Sri Lanka,2007,16508,1712.0,1439.8,26.57
Sri Lanka,2008,26337,1712.0,1152.39,26.42
Sri Lanka,2009,25515,1712.0,1170.36,26.67
Sri Lanka,2010,28061,1712.0,1450.54,26.83
Sri Lanka,2011,27262,1712.0,1290.31,26.65
Sri Lanka,2012,34187,1712.0,1112.8,26.88
Sri Lanka,2013,30868,1712.0,1235.31,27.03
Sudan,2012,16634,1712.0,2469.47,26.42
Sudan,2012,16634,1712.0,2469.47,29.96
Sudan,2013,15997,1712.0,2469.47,26.84
Sudan,2013,15997,1712.0,2469.47,30.65
Suriname,1990,21575,2331.0,217.0,26.87
Suriname,1991,22289,2331.0,207.0,26.93
Suriname,1992,18706,2331.0,197.5,27.04
Suriname,1993,20651,2331.0,188.0,26.83
Suriname,1994,18162,2331.0,178.5,26.82
Suriname,1995,22553,2331.0,169.0,27.33
Suriname,1996,22267,2331.0,142.0,27.09
Suriname,1997,22833,2331.0,139.0,27.27
Suriname,1998,22000,2331.0,151.33,27.65
Suriname,1999,10000,2331.0,163.67,27.07
Suriname,2000,19048,2331.0,176.0,26.86
Suriname,2001,19444,2331.0,581.12,27.12
Suriname,2002,19677,2331.0,986.25,27.14
Suriname,2004,28077,2331.0,1214.83,27.47
Suriname,2005,18421,2331.0,1426.37,27.7
Suriname,2006,23000,2331.0,1483.84,27.34
Suriname,2007,27222,2331.0,1847.86,27.19
Suriname,2008,22500,2331.0,2108.66,27.22
Suriname,2009,24000,2331.0,2191.37,27.45
Suriname,2010,23333,2331.0,1286.65,27.7
Suriname,2011,22857,2331.0,936.24,27.42
Suriname,2012,26364,2331.0,633.92,27.4
Suriname,2013,24737,2331.0,537.49,27.17
Switzerland,1990,85102,1537.0,2282.0,8.19
Switzerland,1991,80510,1537.0,2055.9,7.24
Switzerland,1992,83130,1537.0,2018.7,7.98
Switzerland,1993,89050,1537.0,1934.5,7.48
Switzerland,1994,87490,1537.0,1922.5,8.78
Switzerland,1995,83614,1537.0,1826.3,7.65
Switzerland,1996,85748,1537.0,1746.3,6.66
Switzerland,1997,92732,1537.0,1644.3,7.96
Switzerland,1998,91140,1537.0,1563.6,7.81
Switzerland,1999,88852,1537.0,1526.6,7.76
Switzerland,2000,96519,1537.0,1576.9,8.54
Switzerland,2001,89441,1537.0,1561.9,7.82
Switzerland,2002,92168,1537.0,1526.6,8.42
Switzerland,2004,96142,1537.0,1390.7,7.67
Switzerland,2005,96497,1537.0,1388.3,7.49
Switzerland,2006,84488,1537.0,1359.04,8.19
Switzerland,2007,101695,1537.0,2099.3,8.43
Switzerland,2008,97027,1537.0,2011.47,7.98
Switzerland,2009,104132,1537.0,2170.4,8.15
Switzerland,2010,84922,1537.0,2059.6,7.06
Switzerland,2011,114447,1537.0,2132.14,8.68
Switzerland,2012,108279,1537.0,2077.9,7.96
Switzerland,2013,100837,1537.0,2098.5,7.94
Tajikistan,1992,29613,691.0,2280.0,7.9
Tajikistan,1993,30455,691.0,2280.0,7.29
Tajikistan,1994,18000,691.0,714.0,8.01
Tajikistan,1995,19372,691.0,54.0,8.49
Tajikistan,1996,37520,691.0,826.0,7.55
Tajikistan,1997,27501,691.0,751.31,8.69
Tajikistan,1998,29816,691.0,676.63,8.34
Tajikistan,1999,28100,691.0,601.94,8.74
Tajikistan,2000,27011,691.0,527.25,8.78
Tajikistan,2001,29515,691.0,452.56,9.16
Tajikistan,2002,35117,691.0,377.88,8.63
Tajikistan,2004,46811,691.0,228.5,9.24
Tajikistan,2005,40471,691.0,235.4,8.61
Tajikistan,2006,37740,691.0,241.9,8.97
Tajikistan,2007,40109,691.0,247.9,8.69
Tajikistan,2008,93985,691.0,253.5,8.29
Tajikistan,2009,98893,691.0,258.1,8.42
Tajikistan,2010,120521,691.0,262.1,8.98
Tajikistan,2011,121228,691.0,264.6,8.45
Tajikistan,2012,125670,691.0,264.6,7.71
Tajikistan,2013,124827,691.0,264.6,10.1
Thailand,1990,24090,1622.0,18849.0,27.96
Thailand,1991,27117,1622.0,18849.0,27.85
Thailand,1992,29709,1622.0,18849.0,27.55
Thailand,1993,27333,1622.0,18849.0,27.58
Thailand,1994,29344,1622.0,20448.0,27.76
Thailand,1995,32884,1622.0,24062.0,27.68
Thailand,1996,34478,1622.0,21901.0,27.37
Thailand,1997,31982,1622.0,23960.0,28.01
Thailand,1998,33448,1622.0,19212.0,28.44
Thailand,1999,35526,1622.0,22761.0,27.34
Thailand,2000,36715,1622.0,20334.0,27.52
Thailand,2001,37329,1622.0,30629.67,27.81
Thailand,2002,37145,1622.0,40925.33,27.98
Thailand,2004,38587,1622.0,88548.0,27.8
Thailand,2005,38161,1622.0,43831.0,27.92
Thailand,2006,39356,1622.0,41220.0,27.92
Thailand,2007,39295,1622.0,66858.0,27.79
Thailand,2008,40748,1622.0,65423.0,27.48
Thailand,2009,41780,1622.0,67933.0,27.79
Thailand,2010,41799,1622.0,68986.0,28.54
Thailand,2011,43297,1622.0,87191.0,27.56
Thailand,2012,43225,1622.0,69921.0,28.48
Thailand,2013,42242,1622.0,8136.0,28.98
Turkey,1990,40803,593.0,29918.0,19.22
Turkey,1990,40803,593.0,29918.0,10.51
Turkey,1990,40803,593.0,29918.0,11.91
Turkey,1990,40803,593.0,29918.0,14.01
Turkey,1990,40803,593.0,29918.0,17.94
Turkey,1991,42489,593.0,24343.0,18.94
Turkey,1991,42489,593.0,24343.0,10.37
Turkey,1991,42489,593.0,24343.0,11.2
Turkey,1991,42489,593.0,24343.0,13.21
Turkey,1991,42489,593.0,24343.0,17.04
Turkey,1992,42427,593.0,27110.0,17.68
Turkey,1992,42427,593.0,27110.0,9.06
Turkey,1992,42427,593.0,27110.0,10.77
Turkey,1992,42427,593.0,27110.0,13.01
Turkey,1992,42427,593.0,27110.0,16.91
Turkey,1993,45455,593.0,28042.0,18.82
Turkey,1993,45455,593.0,28042.0,9.96
Turkey,1993,45455,593.0,28042.0,11.45
Turkey,1993,45455,593.0,28042.0,13.32
Turkey,1993,45455,593.0,28042.0,17.39
Turkey,1994,38181,593.0,24219.0,19.76
Turkey,1994,38181,593.0,24219.0,11.7
Turkey,1994,38181,593.0,24219.0,12.83
Turkey,1994,38181,593.0,24219.0,14.88
Turkey,1994,38181,593.0,24219.0,18.35
Turkey,1995,37322,593.0,27328.0,19.15
Turkey,1995,37322,593.0,27328.0,10.93
Turkey,1995,37322,593.0,27328.0,12.06
Turkey,1995,37322,593.0,27328.0,14.14
Turkey,1995,37322,593.0,27328.0,17.64
Turkey,1996,36396,593.0,30286.0,19.47
Turkey,1996,36396,593.0,30286.0,11.29
Turkey,1996,36396,593.0,30286.0,11.92
Turkey,1996,36396,593.0,30286.0,13.77
Turkey,1996,36396,593.0,30286.0,17.49
Turkey,1997,38247,593.0,34431.0,18.65
Turkey,1997,38247,593.0,34431.0,10.13
Turkey,1997,38247,593.0,34431.0,11.34
Turkey,1997,38247,593.0,34431.0,13.16
Turkey,1997,38247,593.0,34431.0,17.2
Turkey,1998,42192,593.0,30162.0,19.92
Turkey,1998,42192,593.0,30162.0,11.72
Turkey,1998,42192,593.0,30162.0,12.56
Turkey,1998,42192,593.0,30162.0,14.48
Turkey,1998,42192,593.0,30162.0,18.08
Turkey,1999,44376,593.0,33089.0,20.02
Turkey,1999,44376,593.0,33089.0,11.69
Turkey,1999,44376,593.0,33089.0,13.02
Turkey,1999,44376,593.0,33089.0,15.0
Turkey,1999,44376,593.0,33089.0,18.74
Turkey,2000,41605,593.0,33471.0,19.33
Turkey,2000,41605,593.0,33471.0,10.39
Turkey,2000,41605,593.0,33471.0,12.03
Turkey,2000,41605,593.0,33471.0,14.29
Turkey,2000,41605,593.0,33471.0,17.97
Turkey,2001,40063,593.0,25539.0,20.09
Turkey,2001,40063,593.0,25539.0,12.32
Turkey,2001,40063,593.0,25539.0,13.16
Turkey,2001,40063,593.0,25539.0,15.11
Turkey,2001,40063,593.0,25539.0,18.63
Turkey,2002,42163,593.0,27915.0,19.54
Turkey,2002,42163,593.0,27915.0,10.81
Turkey,2002,42163,593.0,27915.0,12.24
Turkey,2002,42163,593.0,27915.0,14.51
Turkey,2002,42163,593.0,27915.0,18.18
Turkey,2004,55076,593.0,28831.0,19.48
Turkey,2004,55076,593.0,28831.0,10.99
Turkey,2004,55076,593.0,28831.0,12.26
Turkey,2004,55076,593.0,28831.0,14.23
Turkey,2004,55076,593.0,28831.0,17.97
Turkey,2005,70000,593.0,40332.0,19.44
Turkey,2005,70000,593.0,40332.0,11.24
Turkey,2005,70000,593.0,40332.0,12.2
Turkey,2005,70000,593.0,40332.0,14.23
Turkey,2005,70000,593.0,40332.0,17.78
Turkey,2006,72139,593.0,27421.0,19.44
Turkey,2006,72139,593.0,27421.0,11.12
Turkey,2006,72139,593.0,27421.0,11.96
Turkey,2006,72139,593.0,27421.0,14.11
Turkey,2006,72139,593.0,27421.0,17.71
Turkey,2007,68381,593.0,48715.51,19.82
Turkey,2007,68381,593.0,48715.51,11.87
Turkey,2007,68381,593.0,48715.51,12.91
Turkey,2007,68381,593.0,48715.51,14.98
Turkey,2007,68381,593.0,48715.51,18.6
Turkey,2008,71988,593.0,37640.2,19.92
Turkey,2008,71988,593.0,37640.2,11.33
Turkey,2008,71988,593.0,37640.2,12.7
Turkey,2008,71988,593.0,37640.2,14.91
Turkey,2008,71988,593.0,37640.2,18.47
Turkey,2009,71878,593.0,37651.15,19.94
Turkey,2009,71878,593.0,37651.15,11.63
Turkey,2009,71878,593.0,37651.15,12.75
Turkey,2009,71878,593.0,37651.15,14.95
Turkey,2009,71878,593.0,37651.15,18.41
Turkey,2010,72614,593.0,38554.69,21.02
Turkey,2010,72614,593.0,38554.69,13.27
Turkey,2010,72614,593.0,38554.69,13.8
Turkey,2010,72614,593.0,38554.69,15.6
Turkey,2010,72614,593.0,38554.69,19.27
Turkey,2011,71707,593.0,39534.43,19.36
Turkey,2011,71707,593.0,39534.43,10.39
Turkey,2011,71707,593.0,39534.43,11.6
Turkey,2011,71707,593.0,39534.43,13.65
Turkey,2011,71707,593.0,39534.43,17.6
Turkey,2012,73884,593.0,42610.59,19.92
Turkey,2012,73884,593.0,42610.59,11.45
Turkey,2012,73884,593.0,42610.59,12.71
Turkey,2012,73884,593.0,42610.59,14.97
Turkey,2012,73884,593.0,42610.59,18.54
Turkey,2013,89499,593.0,39440.0,20.22
Turkey,2013,89499,593.0,39440.0,13.27
Turkey,2013,89499,593.0,39440.0,14.07
Turkey,2013,89499,593.0,39440.0,16.02
Turkey,2013,89499,593.0,39440.0,19.21
Uganda,1990,15012,1180.0,72.0,23.36
Uganda,1991,13500,1180.0,72.0,23.3
Uganda,1992,15000,1180.0,72.0,23.46
Uganda,1993,15984,1180.0,71.0,23.62
Uganda,1994,15098,1180.0,59.0,23.6
Uganda,1995,15989,1180.0,88.0,23.72
Uganda,1996,12997,1180.0,88.0,23.49
Uganda,1997,12375,1180.0,88.0,24.04
Uganda,1998,15000,1180.0,88.0,23.97
Uganda,1999,17319,1180.0,88.0,23.52
Uganda,2000,17424,1180.0,88.0,23.75
Uganda,2001,18006,1180.0,88.0,23.47
Uganda,2002,18003,1180.0,88.0,23.99
Uganda,2004,14400,1180.0,88.0,24.02
Uganda,2005,15859,1180.0,88.0,24.29
Uganda,2006,15361,1180.0,88.0,23.95
Uganda,2007,14950,1180.0,88.0,23.68
Uganda,2008,22005,1180.0,88.0,23.68
Uganda,2009,24996,1180.0,88.0,24.18
Uganda,2010,22999,1180.0,88.0,24.14
Uganda,2011,23999,1180.0,88.0,23.89
Uganda,2012,24996,1180.0,88.0,24.03
Uganda,2013,24949,1180.0,88.0,24.13
Ukraine,1992,25072,565.0,66772.0,8.07
Ukraine,1993,28445,565.0,61843.46,6.89
Ukraine,1994,23614,565.0,56914.93,7.98
Ukraine,1995,29207,565.0,51986.39,8.26
Ukraine,1996,27365,565.0,47057.85,7.0
Ukraine,1997,32628,565.0,42129.32,7.21
Ukraine,1998,25342,565.0,37200.78,7.74
Ukraine,1999,25220,565.0,32272.25,8.97
Ukraine,2000,30091,565.0,27343.71,8.82
